Method 1,Method 2,Method 3,Method 4,Method 5,Method 6
1.0967254638671875e-05,2.09808349609375e-05,4.982948303222656e-05,4.1961669921875e-05,4.506111145019531e-05,3.814697265625e-05
1.0967254638671875e-05,2.2172927856445312e-05,4.9114227294921875e-05,4.291534423828125e-05,4.482269287109375e-05,3.933906555175781e-05
1.0013580322265625e-05,2.2172927856445312e-05,5.0067901611328125e-05,4.1961669921875e-05,4.482269287109375e-05,3.933906555175781e-05
1.0251998901367188e-05,2.193450927734375e-05,5.0067901611328125e-05,4.291534423828125e-05,4.00543212890625e-05,3.409385681152344e-05
9.298324584960938e-06,1.8835067749023438e-05,4.506111145019531e-05,3.886222839355469e-05,4.100799560546875e-05,3.504753112792969e-05
1.0013580322265625e-05,2.002716064453125e-05,4.506111145019531e-05,3.886222839355469e-05,4.100799560546875e-05,3.504753112792969e-05
9.298324584960938e-06,1.9073486328125e-05,4.57763671875e-05,3.910064697265625e-05,4.100799560546875e-05,3.62396240234375e-05
1.0013580322265625e-05,1.9073486328125e-05,4.601478576660156e-05,3.910064697265625e-05,4.1961669921875e-05,3.5762786865234375e-05
1.0013580322265625e-05,1.8835067749023438e-05,4.7206878662109375e-05,3.886222839355469e-05,4.1961669921875e-05,3.62396240234375e-05
9.059906005859375e-06,2.002716064453125e-05,4.601478576660156e-05,3.981590270996094e-05,4.1961669921875e-05,3.62396240234375e-05
1.1205673217773438e-05,1.9788742065429688e-05,4.696846008300781e-05,3.910064697265625e-05,4.1961669921875e-05,3.600120544433594e-05
1.0013580322265625e-05,2.09808349609375e-05,4.601478576660156e-05,3.886222839355469e-05,4.1961669921875e-05,3.6716461181640625e-05
1.0967254638671875e-05,2.002716064453125e-05,4.696846008300781e-05,4.00543212890625e-05,4.291534423828125e-05,3.719329833984375e-05
1.0728836059570312e-05,2.0265579223632812e-05,4.673004150390625e-05,4.100799560546875e-05,4.1961669921875e-05,3.62396240234375e-05
9.775161743164062e-06,2.09808349609375e-05,4.696846008300781e-05,4.029273986816406e-05,4.291534423828125e-05,3.695487976074219e-05
1.0013580322265625e-05,1.9788742065429688e-05,4.792213439941406e-05,4.029273986816406e-05,4.57763671875e-05,3.719329833984375e-05
1.0013580322265625e-05,2.09808349609375e-05,4.792213439941406e-05,4.100799560546875e-05,4.291534423828125e-05,3.814697265625e-05
1.0013580322265625e-05,2.002716064453125e-05,4.792213439941406e-05,4.1961669921875e-05,4.291534423828125e-05,3.814697265625e-05
1.0251998901367188e-05,2.0265579223632812e-05,4.76837158203125e-05,4.100799560546875e-05,4.38690185546875e-05,3.719329833984375e-05
1.0013580322265625e-05,2.09808349609375e-05,4.792213439941406e-05,4.220008850097656e-05,5.7697296142578125e-05,4.100799560546875e-05
1.3113021850585938e-05,2.193450927734375e-05,5.1021575927734375e-05,4.982948303222656e-05,4.410743713378906e-05,3.814697265625e-05
1.0967254638671875e-05,2.09808349609375e-05,5.0067901611328125e-05,4.291534423828125e-05,4.506111145019531e-05,3.814697265625e-05
1.0967254638671875e-05,2.09808349609375e-05,5.0067901611328125e-05,4.1961669921875e-05,4.506111145019531e-05,3.790855407714844e-05
1.0013580322265625e-05,2.09808349609375e-05,5.1021575927734375e-05,4.1961669921875e-05,4.506111145019531e-05,3.790855407714844e-05
9.775161743164062e-06,2.09808349609375e-05,5.1021575927734375e-05,4.1961669921875e-05,4.506111145019531e-05,3.814697265625e-05
1.0967254638671875e-05,2.2172927856445312e-05,4.9114227294921875e-05,4.291534423828125e-05,4.482269287109375e-05,3.910064697265625e-05
1.0967254638671875e-05,2.09808349609375e-05,5.0067901611328125e-05,4.291534423828125e-05,4.506111145019531e-05,3.886222839355469e-05
1.0967254638671875e-05,2.2172927856445312e-05,4.982948303222656e-05,4.1961669921875e-05,4.601478576660156e-05,3.790855407714844e-05
1.0967254638671875e-05,2.2172927856445312e-05,4.982948303222656e-05,4.1961669921875e-05,4.6253204345703125e-05,3.886222839355469e-05
1.0967254638671875e-05,2.193450927734375e-05,0.00021409988403320312,4.887580871582031e-05,4.887580871582031e-05,4.029273986816406e-05
1.4066696166992188e-05,2.193450927734375e-05,6.008148193359375e-05,4.38690185546875e-05,4.7206878662109375e-05,3.981590270996094e-05
1.2159347534179688e-05,2.193450927734375e-05,5.221366882324219e-05,4.38690185546875e-05,4.696846008300781e-05,3.910064697265625e-05
1.1920928955078125e-05,2.193450927734375e-05,5.1975250244140625e-05,4.410743713378906e-05,4.696846008300781e-05,4.00543212890625e-05
1.0967254638671875e-05,2.3126602172851562e-05,5.078315734863281e-05,4.291534423828125e-05,4.7206878662109375e-05,3.981590270996094e-05
1.0967254638671875e-05,2.2172927856445312e-05,5.1975250244140625e-05,4.38690185546875e-05,4.792213439941406e-05,4.00543212890625e-05
1.0967254638671875e-05,2.193450927734375e-05,5.1975250244140625e-05,4.506111145019531e-05,4.7206878662109375e-05,4.076957702636719e-05
1.0967254638671875e-05,2.2172927856445312e-05,5.1975250244140625e-05,4.410743713378906e-05,4.8160552978515625e-05,4.076957702636719e-05
1.0013580322265625e-05,2.2172927856445312e-05,5.2928924560546875e-05,4.38690185546875e-05,4.7206878662109375e-05,4.076957702636719e-05
1.0967254638671875e-05,2.3126602172851562e-05,5.1975250244140625e-05,4.506111145019531e-05,4.7206878662109375e-05,4.100799560546875e-05
1.1205673217773438e-05,2.288818359375e-05,5.316734313964844e-05,4.506111145019531e-05,4.76837158203125e-05,4.100799560546875e-05
1.1920928955078125e-05,2.3126602172851562e-05,5.2928924560546875e-05,4.410743713378906e-05,4.482269287109375e-05,3.814697265625e-05
1.0967254638671875e-05,2.09808349609375e-05,4.887580871582031e-05,4.100799560546875e-05,4.38690185546875e-05,3.790855407714844e-05
1.0967254638671875e-05,2.09808349609375e-05,4.9114227294921875e-05,4.220008850097656e-05,4.982948303222656e-05,3.886222839355469e-05
1.0967254638671875e-05,2.09808349609375e-05,4.9114227294921875e-05,4.1961669921875e-05,4.482269287109375e-05,3.814697265625e-05
1.0967254638671875e-05,2.09808349609375e-05,4.887580871582031e-05,4.1961669921875e-05,4.506111145019531e-05,3.910064697265625e-05
1.0967254638671875e-05,2.09808349609375e-05,5.0067901611328125e-05,4.1961669921875e-05,4.506111145019531e-05,3.886222839355469e-05
1.0967254638671875e-05,2.09808349609375e-05,5.0067901611328125e-05,4.1961669921875e-05,4.601478576660156e-05,3.814697265625e-05
1.1205673217773438e-05,2.09808349609375e-05,5.0067901611328125e-05,4.291534423828125e-05,4.506111145019531e-05,5.1021575927734375e-05
1.0251998901367188e-05,2.47955322265625e-05,4.982948303222656e-05,5.030632019042969e-05,4.601478576660156e-05,3.886222839355469e-05
1.0967254638671875e-05,2.09808349609375e-05,5.0067901611328125e-05,4.1961669921875e-05,4.601478576660156e-05,3.886222839355469e-05
1.0013580322265625e-05,2.09808349609375e-05,4.982948303222656e-05,4.291534423828125e-05,4.6253204345703125e-05,3.886222839355469e-05
1.0013580322265625e-05,2.09808349609375e-05,5.078315734863281e-05,4.315376281738281e-05,4.601478576660156e-05,3.981590270996094e-05
1.0967254638671875e-05,2.09808349609375e-05,5.1021575927734375e-05,4.410743713378906e-05,4.601478576660156e-05,3.981590270996094e-05
1.0013580322265625e-05,2.193450927734375e-05,5.1021575927734375e-05,4.410743713378906e-05,4.57763671875e-05,4.00543212890625e-05
1.0013580322265625e-05,2.193450927734375e-05,5.125999450683594e-05,4.38690185546875e-05,4.601478576660156e-05,3.981590270996094e-05
1.2159347534179688e-05,2.193450927734375e-05,5.1021575927734375e-05,4.410743713378906e-05,4.673004150390625e-05,4.029273986816406e-05
1.1920928955078125e-05,2.3126602172851562e-05,5.078315734863281e-05,4.410743713378906e-05,4.7206878662109375e-05,4.100799560546875e-05
1.2159347534179688e-05,2.288818359375e-05,5.1975250244140625e-05,4.410743713378906e-05,4.673004150390625e-05,4.100799560546875e-05
1.2159347534179688e-05,2.193450927734375e-05,5.1975250244140625e-05,4.410743713378906e-05,4.792213439941406e-05,3.981590270996094e-05
1.1920928955078125e-05,2.2172927856445312e-05,5.2928924560546875e-05,4.410743713378906e-05,4.696846008300781e-05,4.100799560546875e-05
1.0967254638671875e-05,2.3126602172851562e-05,5.507469177246094e-05,4.887580871582031e-05,4.9114227294921875e-05,4.100799560546875e-05
1.2159347534179688e-05,2.288818359375e-05,6.604194641113281e-05,4.601478576660156e-05,4.887580871582031e-05,4.124641418457031e-05
1.1920928955078125e-05,2.3126602172851562e-05,5.2928924560546875e-05,4.506111145019531e-05,4.76837158203125e-05,4.100799560546875e-05
1.0967254638671875e-05,2.2172927856445312e-05,5.2928924560546875e-05,4.506111145019531e-05,4.792213439941406e-05,4.100799560546875e-05
1.0967254638671875e-05,2.3126602172851562e-05,5.2928924560546875e-05,5.507469177246094e-05,4.982948303222656e-05,4.100799560546875e-05
1.0967254638671875e-05,2.3126602172851562e-05,5.2928924560546875e-05,4.506111145019531e-05,5.125999450683594e-05,4.1961669921875e-05
1.0967254638671875e-05,2.193450927734375e-05,5.412101745605469e-05,4.506111145019531e-05,5.1021575927734375e-05,4.1961669921875e-05
1.0967254638671875e-05,2.193450927734375e-05,5.412101745605469e-05,4.57763671875e-05,4.9114227294921875e-05,4.1961669921875e-05
1.0967254638671875e-05,2.288818359375e-05,5.3882598876953125e-05,4.6253204345703125e-05,4.887580871582031e-05,4.1961669921875e-05
1.0967254638671875e-05,2.3126602172851562e-05,5.3882598876953125e-05,4.601478576660156e-05,5.0067901611328125e-05,4.1961669921875e-05
1.1920928955078125e-05,2.384185791015625e-05,5.412101745605469e-05,4.696846008300781e-05,4.887580871582031e-05,4.1961669921875e-05
1.1920928955078125e-05,2.3126602172851562e-05,5.412101745605469e-05,4.673004150390625e-05,4.982948303222656e-05,4.315376281738281e-05
1.1920928955078125e-05,2.3126602172851562e-05,5.507469177246094e-05,4.673004150390625e-05,5.030632019042969e-05,4.291534423828125e-05
1.1920928955078125e-05,2.4080276489257812e-05,5.507469177246094e-05,4.57763671875e-05,5.125999450683594e-05,4.1961669921875e-05
1.1920928955078125e-05,2.4080276489257812e-05,5.507469177246094e-05,4.696846008300781e-05,5.0067901611328125e-05,4.291534423828125e-05
1.2159347534179688e-05,2.4080276489257812e-05,5.507469177246094e-05,4.696846008300781e-05,4.6253204345703125e-05,3.981590270996094e-05
1.0967254638671875e-05,2.2172927856445312e-05,5.078315734863281e-05,4.410743713378906e-05,4.601478576660156e-05,3.910064697265625e-05
1.0967254638671875e-05,2.193450927734375e-05,5.1975250244140625e-05,4.410743713378906e-05,4.673004150390625e-05,4.00543212890625e-05
9.775161743164062e-06,2.2172927856445312e-05,5.1021575927734375e-05,4.38690185546875e-05,4.7206878662109375e-05,4.00543212890625e-05
1.1205673217773438e-05,2.193450927734375e-05,5.1975250244140625e-05,4.410743713378906e-05,4.76837158203125e-05,4.00543212890625e-05
1.0013580322265625e-05,2.288818359375e-05,5.1975250244140625e-05,4.410743713378906e-05,4.8160552978515625e-05,3.981590270996094e-05
1.0967254638671875e-05,2.193450927734375e-05,5.221366882324219e-05,4.482269287109375e-05,4.696846008300781e-05,4.00543212890625e-05
1.0967254638671875e-05,2.193450927734375e-05,5.1975250244140625e-05,4.38690185546875e-05,4.792213439941406e-05,4.100799560546875e-05
1.0013580322265625e-05,2.288818359375e-05,5.1975250244140625e-05,4.506111145019531e-05,4.792213439941406e-05,4.100799560546875e-05
1.0967254638671875e-05,2.193450927734375e-05,5.2928924560546875e-05,4.506111145019531e-05,4.792213439941406e-05,4.124641418457031e-05
1.1920928955078125e-05,2.3126602172851562e-05,5.2928924560546875e-05,4.506111145019531e-05,4.887580871582031e-05,4.100799560546875e-05
1.1920928955078125e-05,2.3126602172851562e-05,5.2928924560546875e-05,4.506111145019531e-05,4.887580871582031e-05,4.100799560546875e-05
1.2159347534179688e-05,2.288818359375e-05,5.316734313964844e-05,4.458427429199219e-05,4.8160552978515625e-05,4.1961669921875e-05
1.0967254638671875e-05,2.2649765014648438e-05,5.412101745605469e-05,4.506111145019531e-05,4.9114227294921875e-05,4.1961669921875e-05
1.1920928955078125e-05,2.3126602172851562e-05,5.2928924560546875e-05,4.6253204345703125e-05,4.887580871582031e-05,4.1961669921875e-05
1.0967254638671875e-05,2.288818359375e-05,5.412101745605469e-05,4.57763671875e-05,4.9114227294921875e-05,4.1961669921875e-05
1.0967254638671875e-05,2.288818359375e-05,5.507469177246094e-05,4.506111145019531e-05,4.982948303222656e-05,4.1961669921875e-05
1.2159347534179688e-05,2.288818359375e-05,5.412101745605469e-05,4.673004150390625e-05,4.935264587402344e-05,4.1961669921875e-05
1.0967254638671875e-05,2.3126602172851562e-05,5.4836273193359375e-05,4.7206878662109375e-05,4.887580871582031e-05,4.1961669921875e-05
1.0967254638671875e-05,3.0040740966796875e-05,5.507469177246094e-05,4.601478576660156e-05,5.1021575927734375e-05,4.1961669921875e-05
1.0967254638671875e-05,2.3126602172851562e-05,5.507469177246094e-05,4.696846008300781e-05,5.0067901611328125e-05,4.291534423828125e-05
1.0967254638671875e-05,2.288818359375e-05,5.507469177246094e-05,4.601478576660156e-05,5.1021575927734375e-05,4.291534423828125e-05
1.0967254638671875e-05,2.3126602172851562e-05,5.4836273193359375e-05,4.7206878662109375e-05,4.982948303222656e-05,4.291534423828125e-05
1.0967254638671875e-05,2.4080276489257812e-05,5.5789947509765625e-05,4.696846008300781e-05,5.0067901611328125e-05,4.38690185546875e-05
1.0967254638671875e-05,2.4080276489257812e-05,5.4836273193359375e-05,4.8160552978515625e-05,5.888938903808594e-05,4.8160552978515625e-05
1.4066696166992188e-05,2.384185791015625e-05,5.698204040527344e-05,4.8160552978515625e-05,5.984306335449219e-05,4.8160552978515625e-05
1.4066696166992188e-05,2.5033950805664062e-05,5.698204040527344e-05,4.8160552978515625e-05,5.1021575927734375e-05,4.38690185546875e-05
1.3113021850585938e-05,2.5033950805664062e-05,5.626678466796875e-05,4.76837158203125e-05,5.1021575927734375e-05,4.8160552978515625e-05
1.3113021850585938e-05,2.5033950805664062e-05,5.602836608886719e-05,5.0067901611328125e-05,5.1975250244140625e-05,4.38690185546875e-05
1.2874603271484375e-05,2.4080276489257812e-05,5.698204040527344e-05,4.792213439941406e-05,5.1975250244140625e-05,4.410743713378906e-05
1.1920928955078125e-05,2.4080276489257812e-05,6.413459777832031e-05,4.982948303222656e-05,5.2928924560546875e-05,4.506111145019531e-05
1.3113021850585938e-05,2.5033950805664062e-05,5.698204040527344e-05,4.9114227294921875e-05,5.3882598876953125e-05,4.506111145019531e-05
1.3113021850585938e-05,2.4080276489257812e-05,5.984306335449219e-05,4.887580871582031e-05,5.2928924560546875e-05,4.506111145019531e-05
1.3113021850585938e-05,2.47955322265625e-05,5.817413330078125e-05,4.982948303222656e-05,6.198883056640625e-05,4.506111145019531e-05
1.1920928955078125e-05,2.5033950805664062e-05,5.698204040527344e-05,5.1975250244140625e-05,5.1021575927734375e-05,4.1961669921875e-05
1.0967254638671875e-05,2.3126602172851562e-05,5.507469177246094e-05,4.57763671875e-05,5.030632019042969e-05,4.1961669921875e-05
1.0967254638671875e-05,2.3126602172851562e-05,5.4836273193359375e-05,4.6253204345703125e-05,4.887580871582031e-05,4.1961669921875e-05
1.0967254638671875e-05,2.3126602172851562e-05,5.4836273193359375e-05,4.601478576660156e-05,4.982948303222656e-05,4.1961669921875e-05
1.0967254638671875e-05,2.288818359375e-05,5.626678466796875e-05,4.673004150390625e-05,4.9114227294921875e-05,4.315376281738281e-05
1.1205673217773438e-05,2.288818359375e-05,5.602836608886719e-05,4.7206878662109375e-05,6.198883056640625e-05,4.482269287109375e-05
1.2159347534179688e-05,2.4080276489257812e-05,5.5789947509765625e-05,5.2928924560546875e-05,5.2928924560546875e-05,4.410743713378906e-05
1.3113021850585938e-05,2.384185791015625e-05,5.507469177246094e-05,4.9114227294921875e-05,5.1975250244140625e-05,4.410743713378906e-05
1.2159347534179688e-05,2.5033950805664062e-05,5.507469177246094e-05,4.696846008300781e-05,5.078315734863281e-05,4.315376281738281e-05
1.1920928955078125e-05,2.4080276489257812e-05,5.507469177246094e-05,4.792213439941406e-05,5.1021575927734375e-05,4.291534423828125e-05
1.2159347534179688e-05,2.384185791015625e-05,5.602836608886719e-05,4.696846008300781e-05,5.1021575927734375e-05,4.410743713378906e-05
1.1682510375976562e-05,2.4080276489257812e-05,5.602836608886719e-05,4.792213439941406e-05,5.125999450683594e-05,4.38690185546875e-05
1.1920928955078125e-05,2.4080276489257812e-05,5.602836608886719e-05,4.792213439941406e-05,5.1021575927734375e-05,4.410743713378906e-05
1.1920928955078125e-05,2.47955322265625e-05,5.602836608886719e-05,4.792213439941406e-05,5.125999450683594e-05,4.506111145019531e-05
1.5974044799804688e-05,2.47955322265625e-05,5.626678466796875e-05,4.792213439941406e-05,5.1021575927734375e-05,4.506111145019531e-05
1.1920928955078125e-05,2.4080276489257812e-05,5.7220458984375e-05,4.792213439941406e-05,5.078315734863281e-05,4.506111145019531e-05
1.2159347534179688e-05,2.3603439331054688e-05,5.7220458984375e-05,4.8160552978515625e-05,5.1975250244140625e-05,4.506111145019531e-05
1.2159347534179688e-05,2.5033950805664062e-05,5.698204040527344e-05,4.792213439941406e-05,5.1975250244140625e-05,4.506111145019531e-05
1.1920928955078125e-05,2.5033950805664062e-05,5.698204040527344e-05,4.887580871582031e-05,5.1975250244140625e-05,4.6253204345703125e-05
1.1920928955078125e-05,2.47955322265625e-05,5.817413330078125e-05,4.792213439941406e-05,5.1975250244140625e-05,4.506111145019531e-05
1.1920928955078125e-05,2.47955322265625e-05,5.817413330078125e-05,4.792213439941406e-05,5.1975250244140625e-05,4.506111145019531e-05
1.3113021850585938e-05,2.47955322265625e-05,5.817413330078125e-05,4.887580871582031e-05,5.2928924560546875e-05,4.506111145019531e-05
1.1920928955078125e-05,2.47955322265625e-05,5.817413330078125e-05,4.887580871582031e-05,5.2928924560546875e-05,4.6253204345703125e-05
1.2874603271484375e-05,3.123283386230469e-05,5.793571472167969e-05,4.982948303222656e-05,5.1975250244140625e-05,4.506111145019531e-05
1.1920928955078125e-05,2.574920654296875e-05,5.817413330078125e-05,4.887580871582031e-05,5.316734313964844e-05,4.601478576660156e-05
1.2636184692382812e-05,2.5272369384765625e-05,5.793571472167969e-05,5.0067901611328125e-05,5.2928924560546875e-05,4.601478576660156e-05
1.2159347534179688e-05,2.5033950805664062e-05,5.888938903808594e-05,5.125999450683594e-05,5.364418029785156e-05,4.6253204345703125e-05
1.2159347534179688e-05,2.47955322265625e-05,5.91278076171875e-05,4.887580871582031e-05,5.412101745605469e-05,4.601478576660156e-05
1.1920928955078125e-05,2.5033950805664062e-05,5.888938903808594e-05,5.030632019042969e-05,5.2928924560546875e-05,4.57763671875e-05
